source,drugbank_name,target,side_effect_name
DB00313,Valproic Acid,C0014518,Toxic epidermal necrolysis
DB00313,Valproic Acid,C2242588,Traumatic liver injury
DB00313,Valproic Acid,C0040822,Tremor
DB00313,Valproic Acid,C0178298,Unspecified disorder of skin and subcutaneous tissue
DB00313,Valproic Acid,C0041969,Urethral disorder
DB00313,Valproic Acid,C0042024,Urinary incontinence
DB00313,Valproic Acid,C0042075,Urinary tract disorder
DB00313,Valproic Acid,C0042029,Urinary tract infection
DB00313,Valproic Acid,C1167965,Urine output increased
DB00313,Valproic Acid,C0042109,Urticaria
DB00313,Valproic Acid,C2979982,Vaginal haemorrhage
DB00313,Valproic Acid,C0404521,Vaginal infection
DB00313,Valproic Acid,C0042267,Vaginal inflammation
DB00313,Valproic Acid,C0158570,Vascular anomaly
DB00313,Valproic Acid,C0042384,Vasculitis
DB00313,Valproic Acid,C0042401,Vasodilation
DB00313,Valproic Acid,C1142412,Vasodilation procedure
DB00313,Valproic Acid,C0042571,Vertigo
DB00313,Valproic Acid,C0151883,Vesiculobullous rash
DB00313,Valproic Acid,C0042769,Viral infection
DB00313,Valproic Acid,C0344232,Vision blurred
DB00313,Valproic Acid,C3665347,Visual impairment
DB00313,Valproic Acid,C0042963,Vomiting
DB00313,Valproic Acid,C0043096,Weight decreased
DB00313,Valproic Acid,C0043094,Weight increased
DB00495,Zidovudine,C0000729,Abdominal cramps
DB00495,Zidovudine,C0000737,Abdominal pain
DB00495,Zidovudine,C0001122,Acidosis
DB00495,Zidovudine,C0702166,Acne
DB00495,Zidovudine,C0001175,Acquired immunodeficiency syndrome
DB00495,Zidovudine,C0233472,Affect lability
DB00495,Zidovudine,C0001824,Agranulocytosis
DB00495,Zidovudine,C0002418,Amblyopia
DB00495,Zidovudine,C0002871,Anaemia
DB00495,Zidovudine,C0002792,Anaphylactic shock
DB00495,Zidovudine,C0002994,Angioedema
DB00495,Zidovudine,C0003123,Anorexia
DB00495,Zidovudine,C0003467,Anxiety
DB00495,Zidovudine,C0034902,Aplasia pure red cell
DB00495,Zidovudine,C0002874,Aplastic anaemia
DB00495,Zidovudine,C0003862,Arthralgia
DB00495,Zidovudine,C0151904,Aspartate aminotransferase increased
DB00495,Zidovudine,C0004093,Asthenia
DB00495,Zidovudine,C0549297,Auricular swelling
DB00495,Zidovudine,C0004364,Autoimmune disorder
DB00495,Zidovudine,C0004604,Back pain
DB00495,Zidovudine,C0004610,Bacteraemia
DB00495,Zidovudine,C0232849,Bladder pain
DB00495,Zidovudine,C0853149,Blood lactate dehydrogenase increased
DB00495,Zidovudine,C0085595,Body odor
DB00495,Zidovudine,C0015967,Body temperature increased
DB00495,Zidovudine,C0151773,Bone marrow depression
DB00495,Zidovudine,C0006145,Breast disorder
DB00495,Zidovudine,C0231856,Breath sounds abnormal
DB00495,Zidovudine,C0018799,Cardiac disorder
DB00495,Zidovudine,C0018802,Cardiac failure congestive
DB00495,Zidovudine,C0878544,Cardiomyopathy
DB00495,Zidovudine,C0008031,Chest pain
DB00495,Zidovudine,C0085593,Chills
DB00495,Zidovudine,C0009676,Confusional state
DB00495,Zidovudine,C0000768,Congenital anomaly
DB00495,Zidovudine,C0009782,Connective tissue disorder
DB00495,Zidovudine,C0009806,Constipation
DB00495,Zidovudine,C0036572,Convulsion
DB00495,Zidovudine,C0010200,Cough
DB00495,Zidovudine,C0010692,Cystitis
DB00495,Zidovudine,C0403632,Cystitis noninfective
DB00495,Zidovudine,C0011053,Deafness
DB00495,Zidovudine,C0232462,Decreased appetite
DB00495,Zidovudine,C0011603,Dermatitis
DB00495,Zidovudine,C0424605,Developmental delay
DB00495,Zidovudine,C0011991,Diarrhoea
DB00495,Zidovudine,C0234215,Discomfort
DB00495,Zidovudine,C0012833,Dizziness
DB00495,Zidovudine,C0687133,Drug interaction
DB00495,Zidovudine,C0013378,Dysgeusia
DB00495,Zidovudine,C0013395,Dyspepsia
DB00495,Zidovudine,C0011168,Dysphagia
DB00495,Zidovudine,C1527344,Dysphonia
DB00495,Zidovudine,C0013404,Dyspnoea
DB00495,Zidovudine,C0013428,Dysuria
DB00495,Zidovudine,C0014591,Epistaxis
DB00495,Zidovudine,C0014724,Eructation
DB00495,Zidovudine,C0041834,Erythema
DB00495,Zidovudine,C0014742,Erythema multiforme
DB00495,Zidovudine,C0856151,Fat redistribution
DB00495,Zidovudine,C0015672,Fatigue
DB00495,Zidovudine,C1443060,Feeling abnormal
DB00495,Zidovudine,C0016204,Flatulence
DB00495,Zidovudine,C0268000,Fluid retention
DB00495,Zidovudine,C0239571,Foetor hepaticus
DB00495,Zidovudine,C0017178,Gastrointestinal disorder
DB00495,Zidovudine,C0687713,Gastrointestinal pain
DB00495,Zidovudine,C0151603,Generalised oedema
DB00495,Zidovudine,C0281856,Generalized aching
DB00495,Zidovudine,C0017565,Gingival bleeding
DB00495,Zidovudine,C0018418,Gynaecomastia
DB00495,Zidovudine,C0018965,Haematuria
DB00495,Zidovudine,C0002878,Haemolytic anaemia
DB00495,Zidovudine,C0018681,Headache
DB00495,Zidovudine,C1384666,Hearing impaired
DB00495,Zidovudine,C0019158,Hepatitis
DB00495,Zidovudine,C0019196,Hepatitis C
DB00495,Zidovudine,C0267792,Hepatobiliary disease
DB00495,Zidovudine,C0151763,Hepatocellular injury
DB00495,Zidovudine,C0019209,Hepatomegaly
DB00495,Zidovudine,C0019825,Hoarseness
DB00495,Zidovudine,C0020453,Hyperaesthesia
DB00495,Zidovudine,C0020433,Hyperbilirubinaemia
DB00495,Zidovudine,C0020458,Hyperhidrosis
DB00495,Zidovudine,C0795692,Hyperlactacidaemia
DB00495,Zidovudine,C0020429,Hyperpathia
DB00495,Zidovudine,C0151888,Hyporeflexia
DB00495,Zidovudine,C0700292,Hypoxemia
DB00495,Zidovudine,C0242184,Hypoxia
DB00495,Zidovudine,C2047937,Ill-defined disorder
DB00495,Zidovudine,C0021400,Influenza
DB00495,Zidovudine,C0917801,Insomnia
DB00495,Zidovudine,C0022107,Irritability
DB00495,Zidovudine,C0022346,Jaundice
DB00495,Zidovudine,C0001125,Lactic acidosis
DB00495,Zidovudine,C0151754,Lactic dehydrogenase activity increased
DB00495,Zidovudine,C0023530,Leukopenia
DB00495,Zidovudine,C0023895,Liver disorder
DB00495,Zidovudine,C0853813,Local reaction
DB00495,Zidovudine,C0013609,Localised oedema
DB00495,Zidovudine,C0041657,Loss of consciousness
DB00495,Zidovudine,C0497156,Lymphadenopathy
DB00495,Zidovudine,C0271051,Macular oedema
DB00495,Zidovudine,C0231218,Malaise
DB00495,Zidovudine,C0162429,Malnutrition
DB00495,Zidovudine,C0338831,Mania
DB00495,Zidovudine,C0025061,Mediastinal disorder
DB00495,Zidovudine,C0004936,Mental disorder
DB00495,Zidovudine,C0085633,Mood swings
DB00495,Zidovudine,C0149745,Mouth ulceration
DB00495,Zidovudine,C1963822,Mucosal pigmentation
DB00495,Zidovudine,C0037763,Muscle spasms
DB00495,Zidovudine,C0231530,Muscle twitching
DB00495,Zidovudine,C0948594,Musculoskeletal discomfort
DB00495,Zidovudine,C0026858,Musculoskeletal pain
DB00495,Zidovudine,C0231528,Myalgia
DB00495,Zidovudine,C0026848,Myopathy
DB00495,Zidovudine,C0027121,Myositis
DB00495,Zidovudine,C1142520,Nail pigmentation
DB00495,Zidovudine,C0027441,Nasopharyngitis
DB00495,Zidovudine,C0027497,Nausea
DB00495,Zidovudine,C0027765,Nervous system disorder
DB00495,Zidovudine,C0027769,Nervousness
DB00495,Zidovudine,C0442874,Neuropathy
DB00495,Zidovudine,C0031117,Neuropathy peripheral
DB00495,Zidovudine,C0027947,Neutropenia
DB00495,Zidovudine,C0028081,Night sweats
DB00495,Zidovudine,C0013604,Oedema
DB00495,Zidovudine,C0239211,Oedema auricular
DB00495,Zidovudine,C0030193,Pain
DB00495,Zidovudine,C0030305,Pancreatitis
DB00495,Zidovudine,C0030312,Pancytopenia
DB00495,Zidovudine,C0030554,Paraesthesia
DB00495,Zidovudine,C0031350,Pharyngitis
DB00495,Zidovudine,C0031542,Phlebitis
DB00495,Zidovudine,C0085636,Photophobia
DB00495,Zidovudine,C0549567,Pigmentation disorder
DB00495,Zidovudine,C0037290,Pigmentation skin
DB00495,Zidovudine,C0042023,Pollakiuria
DB00495,Zidovudine,C0032617,Polyuria
DB00495,Zidovudine,C0033774,Pruritus
DB00495,Zidovudine,C0015230,Rash
DB00495,Zidovudine,C0234913,Rash erythematous
DB00495,Zidovudine,C0234916,Rash follicular
DB00495,Zidovudine,C0423791,Rash maculo-papular
DB00495,Zidovudine,C0267596,Rectal haemorrhage
DB00495,Zidovudine,C0281963,Red cell aplasia
DB00495,Zidovudine,C0035410,Rhabdomyolysis
DB00495,Zidovudine,C0035455,Rhinitis
DB00495,Zidovudine,C1260880,Rhinorrhoea
DB00495,Zidovudine,C0424790,Rigors
DB00495,Zidovudine,C1325847,Sensitisation
DB00495,Zidovudine,C0036974,Shock
DB00495,Zidovudine,C0221423,Sickness
DB00495,Zidovudine,C0037199,Sinusitis
DB00495,Zidovudine,C0151907,Skin discolouration
DB00495,Zidovudine,C0037274,Skin disorder
DB00495,Zidovudine,C0234930,Skin odour abnormal
DB00495,Zidovudine,C2830004,Somnolence
DB00495,Zidovudine,C0038002,Splenomegaly
DB00495,Zidovudine,C0038325,Stevens-Johnson syndrome
DB00495,Zidovudine,C0038362,Stomatitis
DB00495,Zidovudine,C0038990,Sweating
DB00495,Zidovudine,C0700590,Sweating increased
DB00495,Zidovudine,C0236068,Swollen tongue
DB00495,Zidovudine,C0039070,Syncope
DB00495,Zidovudine,C0233494,Tension
DB00495,Zidovudine,C0040034,Thrombocytopenia
DB00495,Zidovudine,C0040409,Tongue disorder
DB00495,Zidovudine,C0151610,Tongue oedema
DB00495,Zidovudine,C0014518,Toxic epidermal necrolysis
DB00495,Zidovudine,C0040822,Tremor
DB00495,Zidovudine,C0178298,Unspecified disorder of skin and subcutaneous tissue
DB00495,Zidovudine,C0041969,Urethral disorder
DB00495,Zidovudine,C0152032,Urinary hesitation
DB00495,Zidovudine,C0042075,Urinary tract disorder
DB00495,Zidovudine,C1167965,Urine output increased
DB00495,Zidovudine,C0042109,Urticaria
DB00495,Zidovudine,C0042384,Vasculitis
DB00495,Zidovudine,C0042401,Vasodilation
DB00495,Zidovudine,C1142412,Vasodilation procedure
DB00495,Zidovudine,C0042571,Vertigo
DB00495,Zidovudine,C0042963,Vomiting
DB00495,Zidovudine,C0043096,Weight decreased
DB00495,Zidovudine,C0043144,Wheezing
DB00246,Ziprasidone,C0232487,Abdominal discomfort
DB00246,Ziprasidone,C0000737,Abdominal pain
DB00246,Ziprasidone,C2937350,Abnormal ejaculation
DB00246,Ziprasidone,C3665386,Abnormal vision
DB00246,Ziprasidone,C0151736,Accidental injury
DB00246,Ziprasidone,C0702166,Acne
DB00246,Ziprasidone,C0085631,Agitation
DB00246,Ziprasidone,C0392156,Akathisia
DB00246,Ziprasidone,C0085623,Akinesia
DB00246,Ziprasidone,C0001925,Albuminuria
DB00246,Ziprasidone,C0002170,Alopecia
DB00246,Ziprasidone,C0002418,Amblyopia
DB00246,Ziprasidone,C0002453,Amenorrhoea
DB00246,Ziprasidone,C0002622,Amnesia
DB00246,Ziprasidone,C0002871,Anaemia
DB00246,Ziprasidone,C0002962,Angina pectoris
DB00246,Ziprasidone,C0002994,Angioedema
DB00246,Ziprasidone,C0042373,Angiopathy
DB00246,Ziprasidone,C0003123,Anorexia
DB00246,Ziprasidone,C0234022,Anorgasmia
DB00246,Ziprasidone,C0003467,Anxiety
DB00246,Ziprasidone,C0003811,Arrhythmia
DB00246,Ziprasidone,C0003862,Arthralgia
DB00246,Ziprasidone,C0022408,Arthropathy
DB00246,Ziprasidone,C0004093,Asthenia
DB00246,Ziprasidone,C0004134,Ataxia
DB00246,Ziprasidone,C0004238,Atrial fibrillation
DB00246,Ziprasidone,C0004245,Atrioventricular block
DB00246,Ziprasidone,C0085614,Atrioventricular block first degree
DB00246,Ziprasidone,C0262385,Autonomic nervous system imbalance
DB00246,Ziprasidone,C0004604,Back pain
DB00246,Ziprasidone,C0702266,Basophilia
DB00246,Ziprasidone,C0005741,Blepharitis
DB00246,Ziprasidone,C0852911,Blood alkaline phosphatase increased
DB00246,Ziprasidone,C0853034,Blood creatine phosphokinase increased
DB00246,Ziprasidone,C0235431,Blood creatinine increased
DB00246,Ziprasidone,C0853149,Blood lactate dehydrogenase increased
DB00246,Ziprasidone,C0854082,Blood prolactin increased
DB00246,Ziprasidone,C0151539,Blood urea increased
DB00246,Ziprasidone,C0235416,Blood uric acid increased
DB00246,Ziprasidone,C0020672,Body temperature decreased
DB00246,Ziprasidone,C0015967,Body temperature increased
DB00246,Ziprasidone,C0428977,Bradycardia
DB00246,Ziprasidone,C0233565,Bradykinesia
DB00246,Ziprasidone,C0554976,Bradyphrenia
DB00246,Ziprasidone,C0006145,Breast disorder
DB00246,Ziprasidone,C0006147,Breast feeding
DB00246,Ziprasidone,C0151538,Buccoglossal syndrome
DB00246,Ziprasidone,C0006384,Bundle branch block
DB00246,Ziprasidone,C0085615,Bundle branch block right
DB00246,Ziprasidone,C0018799,Cardiac disorder
DB00246,Ziprasidone,C0018800,Cardiomegaly
DB00246,Ziprasidone,C0086543,Cataract
DB00246,Ziprasidone,C0007785,Cerebral infarction
DB00246,Ziprasidone,C0038454,Cerebrovascular accident
DB00246,Ziprasidone,C0008031,Chest pain
DB00246,Ziprasidone,C0085593,Chills
DB00246,Ziprasidone,C0085583,Choreoathetosis
DB00246,Ziprasidone,C0151838,Circumoral paresthesia
DB00246,Ziprasidone,C0151564,Cogwheel rigidity
DB00246,Ziprasidone,C0863093,Cold symptoms
DB00246,Ziprasidone,C0852733,Completed suicide
DB00246,Ziprasidone,C0009676,Confusional state
DB00246,Ziprasidone,C0009763,Conjunctivitis
DB00246,Ziprasidone,C0009782,Connective tissue disorder
DB00246,Ziprasidone,C0009806,Constipation
DB00246,Ziprasidone,C0520966,Coordination abnormal
DB00246,Ziprasidone,C0010200,Cough
DB00246,Ziprasidone,C0574067,Cough increased
DB00246,Ziprasidone,C0026821,Cramp muscle
DB00246,Ziprasidone,C0151576,Creatine phosphokinase increased
DB00246,Ziprasidone,C0151578,Creatinine increased
DB00246,Ziprasidone,C0232462,Decreased appetite
DB00246,Ziprasidone,C0011175,Dehydration
DB00246,Ziprasidone,C0011206,Delirium
DB00246,Ziprasidone,C0002395,Dementia Alzheimer's type
DB00246,Ziprasidone,C0439857,Dependence
DB00246,Ziprasidone,C0278080,Dependence physiological
DB00246,Ziprasidone,C0278079,Dependence psychological
DB00246,Ziprasidone,C0011603,Dermatitis
DB00246,Ziprasidone,C0011615,Dermatitis atopic
DB00246,Ziprasidone,C0085932,Dermatitis bullous
DB00246,Ziprasidone,C0011616,Dermatitis contact
DB00246,Ziprasidone,C0011606,Dermatitis exfoliative
DB00246,Ziprasidone,C0011849,Diabetes mellitus
DB00246,Ziprasidone,C0241863,Diabetic
DB00246,Ziprasidone,C1263960,Diabetic coma
DB00246,Ziprasidone,C0853011,Diabetic hyperglycaemic coma
DB00246,Ziprasidone,C0011991,Diarrhoea
DB00246,Ziprasidone,C0012569,Diplopia
DB00246,Ziprasidone,C0233414,Disturbance in attention
DB00246,Ziprasidone,C0012833,Dizziness
DB00246,Ziprasidone,C0234987,Dizziness postural
DB00246,Ziprasidone,C0013132,Drooling
DB00246,Ziprasidone,C0013146,Drug abuse
DB00246,Ziprasidone,C1510472,Drug dependence
DB00246,Ziprasidone,C1320835,Drug fever
DB00246,Ziprasidone,C0687133,Drug interaction
DB00246,Ziprasidone,C0694536,Drug seeking behavior
DB00246,Ziprasidone,C0013220,Drug tolerance
DB00246,Ziprasidone,C0314719,Dry eye
DB00246,Ziprasidone,C0043352,Dry mouth
DB00246,Ziprasidone,C0013362,Dysarthria
DB00246,Ziprasidone,C0013384,Dyskinesia
DB00246,Ziprasidone,C0013390,Dysmenorrhoea
DB00246,Ziprasidone,C0013395,Dyspepsia
DB00246,Ziprasidone,C0011168,Dysphagia
DB00246,Ziprasidone,C0013404,Dyspnoea
DB00246,Ziprasidone,C0013428,Dysuria
DB00246,Ziprasidone,C0013456,Ear pain
DB00246,Ziprasidone,C0013491,Ecchymosis
DB00246,Ziprasidone,C0013595,Eczema
DB00246,Ziprasidone,C0235969,Ejaculation disorder
DB00246,Ziprasidone,C0855333,Electrocardiogram QT corrected interval prolonged
DB00246,Ziprasidone,C0151878,Electrocardiogram QT prolonged
DB00246,Ziprasidone,C0340726,Embolism venous
DB00246,Ziprasidone,C0014394,Enuresis
DB00246,Ziprasidone,C0853644,Eosinophil count abnormal
DB00246,Ziprasidone,C2240374,Eosinophil count increased
DB00246,Ziprasidone,C0014457,Eosinophilia
DB00246,Ziprasidone,C0014591,Epistaxis
DB00246,Ziprasidone,C0242350,Erectile dysfunction
DB00246,Ziprasidone,C0541941,Erection increased
DB00246,Ziprasidone,C0041834,Erythema
DB00246,Ziprasidone,C0015371,Extrapyramidal disorder
DB00246,Ziprasidone,C0234133,Extrapyramidal symptoms
DB00246,Ziprasidone,C0015397,Eye disorder
DB00246,Ziprasidone,C0015402,Eye haemorrhage
DB00246,Ziprasidone,C0022281,Eye pruritus
DB00246,Ziprasidone,C0542571,Face oedema
DB00246,Ziprasidone,C0427055,Facial paresis
DB00246,Ziprasidone,C0015734,Faecalith
DB00246,Ziprasidone,C1321686,Faecaloma
DB00246,Ziprasidone,C0015672,Fatigue
DB00246,Ziprasidone,C1443060,Feeling abnormal
DB00246,Ziprasidone,C2939147,Feeling hot
DB00246,Ziprasidone,C1112442,Female sexual dysfunction
DB00246,Ziprasidone,C0016199,Flank pain
DB00246,Ziprasidone,C0233471,Flat affect
DB00246,Ziprasidone,C0016204,Flatulence
DB00246,Ziprasidone,C0011630,Fungal skin infection
DB00246,Ziprasidone,C0242301,Furuncle
DB00246,Ziprasidone,C0016867,Furunculosis
DB00246,Ziprasidone,C0575081,Gait disturbance
DB00246,Ziprasidone,C0235660,Galactorrhoea
DB00246,Ziprasidone,C0151662,Gamma-glutamyltransferase increased
DB00246,Ziprasidone,C0017152,Gastritis
DB00246,Ziprasidone,C1096250,Gastrointestinal discomfort
DB00246,Ziprasidone,C0017178,Gastrointestinal disorder
DB00246,Ziprasidone,C0687713,Gastrointestinal pain
DB00246,Ziprasidone,C0017168,Gastrooesophageal reflux disease
DB00246,Ziprasidone,C0017565,Gingival bleeding
DB00246,Ziprasidone,C0151671,Glucose tolerance decreased
DB00246,Ziprasidone,C0017979,Glycosuria
DB00246,Ziprasidone,C0018099,Gout
DB00246,Ziprasidone,C0014549,Grand mal convulsion
DB00246,Ziprasidone,C0018418,Gynaecomastia
DB00246,Ziprasidone,C0018926,Haematemesis
DB00246,Ziprasidone,C0018965,Haematuria
DB00246,Ziprasidone,C0518015,Haemoglobin
DB00246,Ziprasidone,C0019079,Haemoptysis
DB00246,Ziprasidone,C0019080,Haemorrhage
DB00246,Ziprasidone,C0018681,Headache
DB00246,Ziprasidone,C0237314,Heart rate irregular
DB00246,Ziprasidone,C0018843,Heat stroke
DB00246,Ziprasidone,C0235996,Hepatic enzyme increased
DB00246,Ziprasidone,C0948807,Hepatic impairment
DB00246,Ziprasidone,C2711227,Hepatic steatosis
DB00246,Ziprasidone,C0019158,Hepatitis
DB00246,Ziprasidone,C0019209,Hepatomegaly
DB00246,Ziprasidone,C0019521,Hiccups
DB00246,Ziprasidone,C0020039,Hostility
DB00246,Ziprasidone,C0085679,Hyperchloraemia
DB00246,Ziprasidone,C0020443,Hypercholesterolaemia
DB00246,Ziprasidone,C0020456,Hyperglycaemia
DB00246,Ziprasidone,C0020458,Hyperhidrosis
DB00246,Ziprasidone,C0020461,Hyperkalaemia
DB00246,Ziprasidone,C0424295,Hyperkinesia
DB00246,Ziprasidone,C0020473,Hyperlipidaemia
DB00246,Ziprasidone,C0020505,Hyperphagia
DB00246,Ziprasidone,C0020514,Hyperprolactinaemia
DB00246,Ziprasidone,C0392676,Hyperpyrexia
DB00246,Ziprasidone,C0151889,Hyperreflexia
DB00246,Ziprasidone,C0020517,Hypersensitivity
DB00246,Ziprasidone,C0917799,Hypersomnia
DB00246,Ziprasidone,C0020538,Hypertension
DB00246,Ziprasidone,C0020550,Hyperthyroidism
DB00246,Ziprasidone,C0026826,Hypertonia
DB00246,Ziprasidone,C0740394,Hyperuricaemia
DB00246,Ziprasidone,C0020580,Hypoaesthesia
DB00246,Ziprasidone,C0020598,Hypocalcaemia
DB00246,Ziprasidone,C0085680,Hypochloraemia
DB00246,Ziprasidone,C0151718,Hypocholesterolaemia
DB00246,Ziprasidone,C0002884,Hypochromic anaemia
DB00246,Ziprasidone,C0020615,Hypoglycaemia
DB00246,Ziprasidone,C0271710,Hypoglycemic reaction
DB00246,Ziprasidone,C0020621,Hypokalaemia
DB00246,Ziprasidone,C0086439,Hypokinesia
DB00246,Ziprasidone,C0151723,Hypomagnesaemia
DB00246,Ziprasidone,C0241934,Hypomania
DB00246,Ziprasidone,C0020625,Hyponatraemia
DB00246,Ziprasidone,C0020639,Hypoproteinaemia
DB00246,Ziprasidone,C0020649,Hypotension
DB00246,Ziprasidone,C0413252,Hypothermia
DB00246,Ziprasidone,C0020676,Hypothyroidism
DB00246,Ziprasidone,C0026827,Hypotonia
DB00246,Ziprasidone,C0021053,Immune system disorder
DB00246,Ziprasidone,C0232461,Increased appetite
DB00246,Ziprasidone,C0747979,Increased prolactin level
DB00246,Ziprasidone,C0009450,Infection
DB00246,Ziprasidone,C1384353,Infestation
DB00246,Ziprasidone,C0851341,Infestation NOS
DB00246,Ziprasidone,C0021400,Influenza
DB00246,Ziprasidone,C0151828,Injection site pain
DB00246,Ziprasidone,C3263723,Injury
DB00246,Ziprasidone,C0917801,Insomnia
DB00246,Ziprasidone,C0022346,Jaundice
DB00246,Ziprasidone,C0022354,Jaundice cholestatic
DB00246,Ziprasidone,C0162298,Joint stiffness
DB00246,Ziprasidone,C0022568,Keratitis
DB00246,Ziprasidone,C0022573,Keratoconjunctivitis
DB00246,Ziprasidone,C0022638,Ketosis
DB00246,Ziprasidone,C0151752,Lactation female
DB00246,Ziprasidone,C0151754,Lactic dehydrogenase activity increased
DB00246,Ziprasidone,C0023066,Laryngospasm
DB00246,Ziprasidone,C0023380,Lethargy
DB00246,Ziprasidone,C0023518,Leukocytosis
DB00246,Ziprasidone,C0023530,Leukopenia
DB00246,Ziprasidone,C0023532,Leukoplakia oral
DB00246,Ziprasidone,C0220870,Lightheadedness
DB00246,Ziprasidone,C0023895,Liver disorder
DB00246,Ziprasidone,C0151765,Liver fatty deposition
DB00246,Ziprasidone,C0151766,Liver function test abnormal
DB00246,Ziprasidone,C2129214,Loose stools
DB00246,Ziprasidone,C0041657,Loss of consciousness
DB00246,Ziprasidone,C0497156,Lymphadenopathy
DB00246,Ziprasidone,C0024282,Lymphocytosis
DB00246,Ziprasidone,C0024236,Lymphoedema
DB00246,Ziprasidone,C1112443,Male sexual dysfunction
DB00246,Ziprasidone,C0162429,Malnutrition
DB00246,Ziprasidone,C0338831,Mania
DB00246,Ziprasidone,C0025061,Mediastinal disorder
DB00246,Ziprasidone,C0025222,Melaena
DB00246,Ziprasidone,C0025323,Menorrhagia
DB00246,Ziprasidone,C0004936,Mental disorder
DB00246,Ziprasidone,C0278061,Mental state abnormal
DB00246,Ziprasidone,C0025874,Metrorrhagia
DB00246,Ziprasidone,C0085702,Monocytosis
DB00246,Ziprasidone,C0026650,Movement disorder
DB00246,Ziprasidone,C1142135,Muscle relaxant therapy
DB00246,Ziprasidone,C0026837,Muscle rigidity
