source,target,actions
DB05169,9212,
DB05171,51107,
DB05171,55851,
DB05177,4048,
DB05183,3551,
DB05184,25,
DB05184,27,
DB05184,3480,
DB05184,6714,
DB05186,2222,
DB05187,5465,
DB05187,5467,
DB05187,5468,
DB05188,5467,
DB05190,673,
DB05190,5894,
DB05191,135,
DB05192,7068,
DB05194,1437,
DB05194,1438,
DB05197,873,inhibitor
DB05198,3791,
DB05198,6790,
DB05199,7166,
DB05200,2548,
DB05201,1268,
DB05202,2811,
DB05202,7450,
DB05203,5972,
DB05203,59272,
DB05204,695,
DB05205,4128,
DB05206,183,
DB05206,1909,
DB05207,3554,
DB05207,7124,
DB05210,2475,
DB05210,5295,
DB05210,5296,
DB05210,5591,
DB05210,8503,
DB05212,4790,
DB05212,4791,
DB05213,2322,
DB05214,4843,
DB05215,1544,inducer
DB05215,3643,
DB05216,2322,
DB05216,3815,
DB05216,4233,
DB05216,5156,
DB05216,5888,
DB05216,5979,
DB05217,10135,
DB05218,7124,
DB05219,5141,
DB05219,5142,
DB05219,5143,
DB05219,5144,
DB05220,6790,
DB05223,3065,
DB05223,3066,
DB05223,8841,
DB05223,10013,
DB05225,241,
DB05227,3356,
DB05229,1558,substrate
DB05229,5739,
DB05232,6323,
DB05232,6326,
DB05232,6328,
DB05232,6334,
DB05233,2099,
DB05234,367,
DB05235,1428,
DB05235,6906,
DB05235,7067,
DB05235,7276,
DB05238,673,
DB05239,5604,
DB05240,5290,
DB05241,2475,
DB05241,5290,
DB05241,5291,
DB05241,5293,
DB05241,5294,
DB05243,3717,
DB05245,947691,inhibitor
DB05245,12932492,inhibitor
DB05246,1557,inhibitor|substrate
DB05246,8911,blocker
DB05246,8912,blocker
DB05246,8913,blocker|inhibitor
DB05249,1441,
DB05250,3553,
DB05250,3569,
DB05250,7124,
DB05251,1576,
DB05251,1577,
DB05252,4843,
DB05253,5241,
DB05254,5054,
DB05254,5328,
DB05255,846,
DB05255,266977,
DB05256,7941,
DB05258,3454,
DB05260,526,inhibitor
DB05260,632,antagonist
DB05260,3553,antagonist
DB05260,6241,inhibitor
DB05260,7018,substrate
DB05262,7498,
DB05264,1439,
DB05265,124056,antagonist
DB05266,5139,inhibitor
DB05266,5141,inhibitor
DB05266,5142,inhibitor
DB05266,5143,inhibitor
DB05266,5144,inhibitor
DB05268,5894,
DB05269,4023,
DB05271,151,antagonist
DB05271,1544,inhibitor|substrate
DB05271,1565,inhibitor|substrate
DB05271,1576,substrate
DB05271,1812,agonist
DB05271,1813,agonist
DB05271,1814,agonist
DB05271,1815,agonist
DB05271,1816,agonist
DB05271,3350,agonist
DB05275,6462,
DB05278,1401,
DB05278,1544,inducer
DB05280,1813,
DB05280,1814,
DB05280,1815,
DB05280,3350,
DB05281,596,
DB05281,7277,
DB05282,9131,
DB05283,1544,inducer
DB05284,203068,
DB05286,53637,
DB05289,5743,
DB05289,8517,
DB05290,1909,
DB05291,1544,
DB05294,25,
DB05294,27,
DB05294,213,binder
DB05294,558,
DB05294,640,
DB05294,658,
DB05294,1576,substrate
DB05294,1956,inhibitor
DB05294,2044,
DB05294,2046,
DB05294,2051,
DB05294,2065,
DB05294,2268,
DB05294,2322,
DB05294,2324,
DB05294,2326,substrate
DB05294,2328,substrate
DB05294,2534,
DB05294,3791,inhibitor
DB05294,3932,
DB05294,4058,
DB05294,4067,
DB05294,4363,inhibitor
DB05294,5004,binder
DB05294,5159,
DB05294,5607,
DB05294,5753,inhibitor
DB05294,5979,inhibitor
DB05294,6714,
DB05294,6793,
DB05294,7010,inhibitor
DB05294,7301,
DB05294,7422,inhibitor
DB05294,7525,
DB05294,8569,
DB05294,8767,
DB05294,9429,inhibitor
DB05294,9748,
DB05294,10733,
DB05294,11183,
DB05294,51135,
DB05294,80122,
DB05294,140901,
DB05294,285220,
DB05295,7421,
DB05297,596,
DB05298,5144,
DB05299,3558,
DB05301,834,
DB05301,5337,
DB05302,4985,
DB05302,4986,
DB05302,4988,
DB05303,3554,
DB05303,7124,
DB05304,768,
DB05304,3558,
DB05305,3596,
DB05307,1644,
DB05308,7298,
DB05309,2249,
DB05311,3818,
DB05314,978,
DB05314,2638,
DB05314,7421,
DB05316,1813,
DB05316,3356,
DB05317,2222,
DB05317,3156,
DB05319,4072,
DB05324,1956,
DB05327,231,
DB05328,155348,
DB05332,4352,agonist
DB05335,5742,
DB05335,5743,
DB05337,11010,
DB05338,1588,
DB05338,2099,
DB05339,3350,
DB05341,710,
DB05342,3156,
DB05343,6285,
DB05345,3269,
DB05347,4306168,
DB05351,495,
DB05352,7276,
DB05358,59272,
DB05359,4543,
DB05359,4544,
DB05360,134,
DB05361,462,
DB05361,2149,
DB05362,2159,
DB05364,6348,
DB05366,5241,
DB05367,1909,
DB05369,3274,
DB05372,1268,
DB05374,1956,
DB05381,3274,
DB05381,11255,
DB05381,59340,
DB05382,4540,
DB05383,26,
DB05383,231,
DB05383,7078,
DB05386,590,inhibitor
DB05386,1438,
DB05387,4313,
DB05387,4318,
DB05387,4321,
DB05389,9332,
DB05389,10296,
DB05390,5029,
DB05391,2811,
DB05394,1621,inducer
DB05395,155,
DB05398,928,
DB05399,7412,
DB05403,6300,
DB05404,7157,
DB05407,1906,
DB05408,834,
DB05408,836,
DB05408,840,
DB05412,1432,
DB05412,3553,
DB05412,4513,
DB05412,7124,
DB05413,5104,
DB05414,2099,
DB05414,2100,
DB05415,8654,
DB05416,5467,
DB05417,2741,
DB05418,6869,
DB05419,50632,
DB05420,6240,
DB05421,6869,
DB05422,6532,
DB05423,2908,
DB05424,25,
DB05424,27,
DB05424,640,
DB05424,1956,
DB05424,2044,
DB05424,2051,
DB05424,2064,
DB05424,2065,
DB05424,2066,
DB05424,3654,
DB05424,3718,
DB05424,5607,
DB05424,5609,
DB05424,5871,
DB05424,7294,
DB05424,8569,
DB05424,23387,
DB05424,80122,
DB05424,120892,
DB05424,285220,
DB05428,6241,
DB05428,7296,
DB05428,10587,
DB05429,6356,
DB05431,240,
DB05432,50632,
DB05434,2247,
DB05434,3082,
DB05434,3576,
DB05434,7422,
DB05435,338557,
DB05442,3553,
DB05443,4986,
DB05446,350,
DB05447,3172,
DB05448,7296,
DB05449,5243,
DB05451,4790,
DB05451,4791,
DB05452,552,
DB05452,553,
DB05455,553,
DB05457,7298,
DB05458,1137,
DB05458,1141,
DB05459,3593,
DB05459,51561,
DB05460,2950,
DB05461,151,
DB05461,152,
DB05461,3357,
DB05463,54106,
DB05464,4790,
DB05464,4791,
DB05465,1195,
DB05465,1436,
DB05465,2322,
DB05465,4914,
DB05465,5156,
DB05465,5159,
DB05465,80310,
DB05465,147746,
DB05466,6869,
DB05467,5916,
DB05468,3676,
DB05469,146,
DB05469,147,
DB05469,148,
DB05470,1432,
DB05470,3553,
DB05470,3569,
DB05470,7124,
DB05471,4790,
DB05471,4791,
DB05472,3454,
DB05472,3455,
DB05475,7097,
DB05475,7099,
DB05475,51284,
DB05475,54106,
DB05476,5329,
DB05478,1576,
DB05479,4157,
DB05479,4159,
DB05479,4161,
DB05481,5265,
DB05482,7150,
DB05482,9429,
DB05483,7544,
DB05483,23352,
DB05484,3576,
DB05486,729230,
DB05487,2099,
DB05487,4790,
DB05487,4791,
DB05488,7155,
DB05488,948211,
DB05488,12930543,
DB05490,5468,
DB05492,146,
DB05492,147,
DB05492,148,
DB05492,150,
DB05492,151,
DB05492,152,
DB05492,3269,
DB05492,3356,
DB05492,3357,
DB05492,3358,
DB05492,4987,
DB05492,4988,
DB05494,1633,
DB05495,4318,
DB05501,1234,
DB05501,7852,
DB05505,6916,
DB05506,5770,
DB05507,834,
DB05507,3553,
DB05508,4985,
DB05508,4986,
DB05508,4988,
DB05509,3350,
DB05509,4988,
DB05510,43,
DB05511,134,
DB05511,135,
DB05521,213,substrate
DB05521,1215,
DB05521,1513,
DB05521,1520,
DB05521,1576,inhibitor|substrate
DB05521,1990,
DB05521,5004,substrate
DB05521,5243,substrate
DB05630,7150,inhibitor
DB05651,3065,
DB05651,3066,
DB05651,8841,
DB05655,3360,
DB05657,2693,
DB05659,913535,
DB05659,956770,
DB05662,2099,
DB05665,1215,
DB05665,1513,
DB05665,1514,
DB05665,1515,
DB05665,1520,
DB05675,2243,
DB05679,3593,
DB05685,1003,
DB05687,1813,
DB05687,3356,
DB05688,866,
DB05688,6530,
DB05688,6532,
DB05692,2149,
DB05694,2798,
DB05708,1139,
DB05708,1544,
DB05708,1571,
DB05708,89832,
DB05712,1361,
DB05713,2159,
DB05715,7357,
DB05736,1513,
DB05738,3269,
DB05739,185,
DB05739,186,
DB05740,1135,
DB05740,1137,
DB05740,1139,
DB05740,1141,
DB05740,55584,
DB05740,57053,
DB05740,89832,
DB05743,3351,
DB05743,3352,
DB05743,3356,
DB05744,1401,
DB05744,3569,
DB05744,3586,
DB05744,7124,
DB05745,4048,
DB05745,9520,
DB05749,1588,
DB05750,1268,
DB05752,1128,
DB05752,1129,
DB05752,1131,
DB05752,1132,
DB05752,1133,
DB05758,7124,
DB05759,3480,
DB05760,796,
DB05760,797,
DB05764,572,
DB05764,596,
DB05764,599,
DB05766,1128,
DB05766,1813,
DB05766,1814,
DB05767,3553,
DB05767,3569,
DB05767,4790,
DB05767,4791,
DB05767,7124,
DB05771,3586,
DB05773,1576,substrate
DB05773,1577,substrate
DB05773,2064,antibody
DB05773,5243,substrate
DB05774,1956,
DB05777,2147,
DB05777,2153,
DB05785,3725,
DB05785,5914,
DB05785,5915,
DB05785,5916,
DB05786,8880,
DB05787,3690,
DB05790,6869,
DB05792,10280,
DB05792,10682,
DB05793,338557,
DB05796,4311,
DB05797,2205,
DB05798,5573,
DB05798,5576,
DB05801,6241,
DB05802,3676,
DB05802,3695,
DB05804,1551,substrate
DB05804,1588,inducer
DB05804,5743,inducer
DB05804,6579,
DB05804,9376,
DB05804,10599,
DB05804,11309,
DB05804,28234,
DB05804,345274,
DB05804,100861540,substrate
DB05806,7150,
DB05812,213,substrate
DB05812,1558,inhibitor
DB05812,1565,inhibitor
DB05812,1576,substrate
DB05812,1586,inhibitor
DB05812,4363,inhibitor
DB05812,5004,substrate
DB05812,6822,substrate
DB05814,2280,
DB05816,1812,
DB05816,1813,
DB05822,5742,
DB05824,2902,
DB05829,5745,activator
DB05829,5746,activator
DB05831,4072,
DB05838,554,
DB05846,351,
DB05848,3593,
DB05849,154,
DB05854,5468,
DB05855,1141,
DB05855,3576,antagonist
DB05864,10988,
DB05867,8869,
DB05869,3146,
DB05869,7124,
DB05875,590,substrate
DB05875,1588,inhibitor
DB05875,5743,inducer
DB05876,5141,
DB05879,7124,
DB05882,2099,
DB05882,2100,
DB05883,5741,
DB05890,7422,
DB05891,11255,
DB05891,59340,
DB05892,4803,
DB05895,8795,
DB05897,3480,
DB05900,1956,
DB05900,3480,
DB05905,3360,
DB05913,2321,
DB05913,3815,
DB05915,2660,
DB05916,5133,
DB05920,7153,
DB05921,3065,
DB05930,4352,
DB06042,7153,
DB06042,7155,
DB06042,10381,
DB06042,10382,
DB06042,81027,
DB06042,203068,
DB06060,2915,
DB06061,4214,
DB06062,3553,
DB06064,5581,
DB06069,7150,
DB06070,3320,
DB06070,3326,
DB06073,23621,inhibitor
DB06080,1436,
DB06080,2321,
DB06080,2322,
DB06080,2324,
DB06080,3791,
DB06080,3815,
DB06089,3784,
DB06089,3785,
DB06089,3786,
DB06089,9132,
DB06089,56479,
DB06090,1139,
DB06090,89832,
DB06094,3315,
DB06096,3351,
DB06096,3352,
DB06096,4842,
DB06097,1062,
DB06098,7417,
DB06098,7419,
DB06101,2321,
DB06101,2324,
DB06101,3791,
DB06103,3614,
DB06103,3615,
DB06127,1803,
DB06144,146,
DB06144,147,
DB06144,148,
DB06144,150,
DB06144,1565,substrate
DB06144,1576,substrate
DB06144,1813,antagonist
DB06144,1814,
DB06144,1815,
DB06144,3269,
DB06144,3350,
DB06144,3351,
DB06144,3352,
DB06144,3354,
DB06144,3355,
DB06144,3356,antagonist
DB06144,3358,antagonist|inverse agonist
DB06144,3362,antagonist
DB06144,3757,inhibitor
DB06144,6532,
DB06147,1588,inducer
DB06147,947691,inhibitor
DB06147,12932492,inhibitor
DB06148,150,antagonist
DB06148,151,antagonist
DB06148,152,antagonist
DB06148,1544,substrate
DB06148,1555,substrate
DB06148,1565,inhibitor|substrate
DB06148,1576,substrate
DB06148,1813,antagonist
DB06148,1814,binder
DB06148,3269,antagonist
DB06148,3274,
DB06148,3350,blocker
DB06148,3352,
DB06148,3355,binder
DB06148,3356,antagonist
DB06148,3357,antagonist|binder
DB06148,3358,antagonist
DB06148,3362,binder
DB06148,3363,antagonist
DB06148,4986,agonist
DB06148,6530,inhibitor
DB06148,6531,binder
DB06148,6532,inhibitor
DB06148,59340,binder
DB06150,1559,inhibitor
DB06151,95,ligand
DB06151,1147,inhibitor
DB06151,2902,activator
DB06151,2903,activator
DB06151,2904,activator
DB06151,2906,activator
DB06151,2937,stimulator
DB06151,3551,inhibitor
DB06151,9356,
DB06151,10599,inhibitor
DB06151,23657,activator
DB06151,116443,activator
DB06155,1268,antagonist
DB06155,1269,
DB06155,1544,
DB06155,1559,
DB06155,1565,
DB06155,1576,substrate
DB06168,3553,binder
DB06186,1493,
DB06196,290,inhibitor
DB06196,624,antagonist
DB06201,213,substrate
DB06201,1066,substrate
DB06201,1571,inhibitor
DB06201,1576,inducer
DB06201,2915,inhibitor
DB06201,6323,blocker
DB06201,6326,blocker
DB06201,6328,blocker
DB06201,6329,blocker
DB06201,6331,blocker
DB06201,6332,blocker
DB06201,6334,blocker
DB06201,6335,blocker|modulator
DB06201,6336,blocker
DB06201,11280,blocker
DB06203,1565,substrate
DB06203,1576,substrate
DB06203,1803,inhibitor
DB06204,1557,substrate
DB06204,1559,substrate
DB06204,1565,inhibitor|substrate
DB06204,3359,
DB06204,4985,
DB06204,4986,
DB06204,4988,agonist
DB06204,6530,inhibitor
DB06204,6532,inhibitor
DB06204,7364,substrate
DB06204,54600,substrate
DB06207,146,antagonist
DB06207,147,antagonist
DB06207,148,antagonist
DB06207,1576,substrate
DB06207,5243,substrate
DB06207,5244,substrate
DB06207,7364,substrate
DB06209,213,substrate
DB06209,1555,substrate
DB06209,1557,substrate
DB06209,1559,substrate
DB06209,1576,substrate
DB06209,8824,substrate
DB06209,64805,antagonist
DB06210,1544,inhibitor|substrate
DB06210,1558,inhibitor|substrate
DB06210,4352,agonist
DB06210,10599,inhibitor
DB06210,54658,substrate
DB06210,54659,substrate
DB06212,552,antagonist
DB06212,554,antagonist
DB06212,1576,substrate
DB06212,5243,inhibitor|substrate
DB06213,135,agonist
DB06216,148,antagonist
DB06216,150,antagonist
DB06216,151,antagonist
DB06216,152,antagonist
DB06216,153,antagonist
DB06216,154,antagonist
DB06216,1544,substrate
DB06216,1565,inhibitor
DB06216,1576,substrate
DB06216,1812,antagonist
DB06216,1813,antagonist
DB06216,1814,antagonist
DB06216,1815,antagonist
DB06216,3269,antagonist
DB06216,3274,antagonist
DB06216,3350,antagonist
DB06216,3351,antagonist
DB06216,3352,
DB06216,3354,
DB06216,3356,antagonist
DB06216,3357,antagonist
DB06216,3358,antagonist
DB06216,3361,antagonist
DB06216,3362,antagonist
DB06216,3363,antagonist
DB06216,6532,
DB06216,54657,substrate
DB06218,759,
DB06218,760,
DB06218,761,
DB06218,762,
DB06218,765,
DB06218,768,
DB06218,6328,
DB06218,6335,blocker
DB06218,6336,
DB06218,11238,
DB06218,23632,
DB06228,1573,substrate
DB06228,1576,substrate
DB06228,1577,substrate
DB06228,2159,antagonist|inhibitor
DB06228,5243,substrate
DB06237,1576,substrate
DB06237,8654,inhibitor
DB06255,2224,inhibitor
DB06262,146,agonist
DB06262,147,agonist
DB06262,148,agonist
DB06262,150,agonist
DB06262,151,agonist
DB06262,152,agonist
DB06262,153,agonist
DB06262,154,agonist
DB06262,155,agonist
DB06262,1644,substrate
DB06262,5053,inhibitor
DB06262,6530,substrate
DB06262,117247,inhibitor
DB06267,1576,substrate
DB06267,1577,substrate
DB06267,8654,inhibitor
DB06268,1557,inhibitor
DB06268,1559,inhibitor|substrate
DB06268,1576,inhibitor
DB06268,1909,antagonist
DB06268,1910,antagonist
DB06271,462,potentiator
DB06271,3053,agonist
DB06273,3570,antibody
DB06274,4985,antagonist
DB06274,4986,antagonist
DB06274,4988,antagonist
DB06285,5745,binder
DB06287,1551,substrate
DB06287,1565,inhibitor
DB06287,1576,inhibitor|substrate
DB06287,1577,inhibitor|substrate
DB06287,2280,inhibitor
DB06287,2475,inhibitor
DB06287,5243,inhibitor|substrate
DB06287,100861540,substrate
DB06288,1813,antagonist
DB06288,1814,antagonist
DB06288,3356,antagonist
DB06288,3357,
DB06288,3363,antagonist
DB06290,213,binder
DB06290,1520,
DB06290,1544,inhibitor
DB06290,1576,substrate
DB06290,5243,inhibitor|substrate
DB06290,10599,inhibitor|substrate
DB06292,1543,substrate
DB06292,1544,substrate
DB06292,1548,substrate
DB06292,1559,substrate
DB06292,1565,substrate
DB06292,1576,substrate
DB06292,5243,substrate
DB06292,6523,
DB06292,6524,"antagonist|inhibitor|inhibitor, competitive"
DB06292,6527,
DB06292,7363,substrate
DB06292,7364,substrate
DB06292,54600,substrate
DB06292,115584,
DB06335,1576,substrate
DB06335,1577,substrate
DB06335,1803,inhibitor
DB06335,4363,substrate
DB06335,9376,substrate
DB06335,54878,
DB06335,91039,
DB06335,353189,substrate
DB06366,2064,antibody
DB06372,3552,binder
DB06372,3553,binder
DB06372,3557,binder
DB06414,1557,inhibitor|substrate
DB06414,1559,inhibitor|substrate
DB06414,1576,inducer|substrate
DB06414,5243,inhibitor
DB06414,5244,inhibitor
DB06439,4023,inhibitor
DB06554,2554,
DB06554,2556,
DB06554,2558,
DB06554,2559,
DB06554,206358,substrate
DB06581,155348,
DB06589,658,
DB06589,1436,inhibitor
DB06589,1544,substrate
DB06589,1558,substrate
DB06589,1565,substrate
DB06589,1576,inhibitor|substrate
DB06589,2051,
DB06589,2246,inhibitor
DB06589,2260,inhibitor
DB06589,2261,inhibitor
DB06589,2263,
DB06589,2321,inhibitor
DB06589,2324,inhibitor
DB06589,3702,inhibitor
DB06589,3791,inhibitor
DB06589,3815,inhibitor
DB06589,3932,inhibitor
DB06589,3985,
DB06589,4067,
DB06589,4293,
DB06589,5156,inhibitor
DB06589,5159,inhibitor
DB06589,5243,substrate
DB06589,5298,
DB06589,5607,
DB06589,6793,
DB06589,6795,
DB06589,8576,
DB06589,9429,substrate
DB06589,10019,inhibitor
DB06589,10599,inhibitor
DB06589,10733,
DB06589,10746,
DB06589,27148,
DB06589,51347,
DB06589,54658,inhibitor
DB06589,55781,
DB06589,57551,
DB06589,79837,
DB06589,80122,
DB06590,944799,inhibitor
DB06590,944843,inhibitor
DB06590,945222,inhibitor
DB06590,945240,inhibitor
DB06590,945455,inhibitor
DB06590,947693,inhibitor
DB06590,947907,inhibitor
DB06590,12930918,inhibitor
DB06590,12931704,inhibitor
DB06590,12931886,inhibitor
DB06590,12932643,inhibitor
DB06590,12933443,inhibitor
DB06590,12933831,inhibitor
DB06590,12933998,inhibitor
DB06594,1544,inhibitor
DB06594,1559,inhibitor
DB06594,3357,
DB06594,3358,antagonist
DB06594,4543,agonist
DB06594,4544,agonist
DB06605,1544,substrate
DB06605,1557,substrate
DB06605,1558,substrate
DB06605,1559,substrate
DB06605,1573,substrate
DB06605,1576,substrate
DB06605,1577,substrate
DB06605,2159,inhibitor
DB06605,5243,substrate
DB06605,9429,substrate
DB06614,956530,inhibitor
DB06614,956541,inhibitor
DB06616,25,inhibitor
DB06616,27,
DB06616,238,
DB06616,558,
DB06616,613,inhibitor
DB06616,640,
DB06616,659,
DB06616,660,
DB06616,695,
DB06616,818,inhibitor
DB06616,1017,inhibitor
DB06616,1195,
DB06616,1198,
DB06616,1436,
DB06616,1445,
DB06616,1452,
DB06616,1454,
DB06616,1576,substrate
DB06616,1760,
DB06616,1956,
DB06616,1969,
DB06616,2042,
DB06616,2043,
DB06616,2044,
DB06616,2046,
DB06616,2048,
DB06616,2049,
DB06616,2050,
DB06616,2065,
DB06616,2066,
DB06616,2185,
DB06616,2241,
DB06616,2242,
DB06616,2268,
DB06616,2444,
DB06616,2534,
DB06616,3055,inhibitor
DB06616,3654,
DB06616,3932,
DB06616,4067,inhibitor
DB06616,4215,
DB06616,5159,
DB06616,5243,inhibitor|substrate
DB06616,5260,
DB06616,5588,
DB06616,5604,inhibitor
DB06616,5605,inhibitor
DB06616,5607,
DB06616,5747,
DB06616,5871,
DB06616,6093,
DB06616,6198,
DB06616,6714,inhibitor
DB06616,6725,
DB06616,6788,
DB06616,6789,
DB06616,6793,
DB06616,6850,
DB06616,6885,
DB06616,7294,
DB06616,7301,
DB06616,7444,
DB06616,7465,
DB06616,7525,
DB06616,7786,
DB06616,8428,
DB06616,8573,
DB06616,9088,
DB06616,9448,
DB06616,9641,
DB06616,9748,
DB06616,9874,
DB06616,10188,
DB06616,10461,
DB06616,10494,
DB06616,10746,inhibitor
DB06616,10769,
DB06616,11183,
DB06616,11184,
DB06616,11200,
DB06616,22983,
DB06616,23043,
DB06616,23235,
DB06616,23387,
DB06616,25778,
DB06616,25989,
DB06616,27102,
DB06616,27148,
DB06616,29110,
DB06616,51135,
DB06616,51347,
DB06616,51765,
DB06616,55589,
DB06616,57118,
DB06616,65975,
DB06616,80122,
DB06616,81788,
DB06616,120892,
DB06616,140901,
DB06616,147746,
DB06616,150094,
DB06616,494551,
DB06616,102724428,
DB06616,102800317,
DB06623,150,
DB06626,1544,substrate
DB06626,1557,substrate
DB06626,1576,substrate
DB06626,1577,substrate
DB06626,2321,inhibitor
DB06626,2324,inhibitor
DB06626,3791,inhibitor
DB06626,5243,substrate
DB06626,10599,substrate
DB06626,54658,substrate
DB06637,1571,substrate
DB06637,3736,antagonist|blocker
DB06637,3737,antagonist|blocker
DB06637,3738,antagonist|blocker
DB06637,3739,antagonist|blocker
DB06637,3741,antagonist|blocker
DB06637,3742,antagonist|blocker
DB06637,3743,antagonist|blocker
DB06637,3744,antagonist|blocker
DB06637,3745,antagonist|blocker
DB06637,3746,antagonist|blocker
DB06637,3747,antagonist|blocker
DB06637,3748,antagonist|blocker
DB06637,3749,blocker
DB06637,3750,antagonist|blocker
DB06637,3751,antagonist|blocker
DB06637,3752,antagonist|blocker
DB06637,3754,blocker
DB06637,3755,blocker
DB06637,3756,blocker
DB06637,3757,blocker
DB06637,3784,blocker
DB06637,3785,blocker
DB06637,3786,blocker
DB06637,3787,blocker
